file_id,split,label,prev_text,curr_text,audio_path
1_0_7_03,train,Sad,میں ساری زندگی جہاں ارا سے نفرت کرتا رہا,اور اس کی سزا میں نے تمہیں بھی دی,audio/1_0_7_03.wav
4_0_4_07,train,Disgust,چھوڑوں گا نہیں انہیں چن چن کے ماروں گا بتا رہا ہوں میں,ہبچپن سے لے کر اج تک کی حفاظت کی ہے میں نے تمہاری,audio/4_0_4_07.wav
3_0_1_45,train,Angry,لیکن اس گھر میں رہنے کے کچھ ایسے اصول ہیں,جسے ماننے سے کوئی انکار نہیں کر سکتا,audio/3_0_1_45.wav
5_0_1_38,train,Angry,اب نکل یہاں سے پھوٹا کھا نکل جا چل,او بھائی او میاں او پپو,audio/5_0_1_38.wav
2_0_2_23,train,Fear,ہاں نہیں میں نے تو نہیں کیا ہی ہے دیکھ لو تم,اچھا تو میں تھوڑی دیر افس چکر لگا کے اتا ہوں,audio/2_0_2_23.wav
1_0_6_29,train,Neutral,ٹھیک ہے تم نے بات کرنی ہے تو کر لو اس سے مجھے کوئی اعتراض نہیں ہے,تم مجھے لے کر جاؤ گے تمہیں کوئی اعتراض تو نہیں ہے,audio/1_0_6_29.wav
6_1_5_45,train,Happy,اوئے ہوئے حسن کے ساتھ نزاکتیں میں صدقے جاؤں میری جان,ایک بات تو بتا,audio/6_1_5_45.wav
8_1_4_37,train,Disgust,کیسے رہ پاؤں گی میں اپ لوگوں کے بغیر,اچھا چھوڑیے یہ سب کچھ,audio/8_1_4_37.wav
3_0_7_19,train,Sad,اج ذرا تھم کے رہیں تیش میں ا کر اسے تھپڑ وغیرہ نہ مار دینا,انکھ جھپک جائے یا یہ کمبخت دل ہی ذرا زور سے دھڑک جائے,audio/3_0_7_19.wav
8_1_2_29,train,Fear,جو لوگ تم سے اتنی محبت کرتے ہیں تمہیں ان کی کوئی فکر نہیں ہے تم اتنے خود غرض ہو,تمہارے ہاگے ہاتھ جوڑتی ہوں عمیر چھوڑ دو یہ زد خدا کے لیے چھوڑ دو,audio/8_1_2_29.wav
10_1_4_22,train,Disgust,میں قلب مومن کے ساتھ کبھی کام نہیں کروں گی,اپ مجھے ناکامی سے ڈرا رہے ہیں,audio/10_1_4_22.wav
4_0_2_35,train,Fear,یہ نام بدنامی عزت مرتبہ رتبہ ان سب سے میرا کوئی لینا دینا نہیں ہے,نہیں میڈم خدا کا واسطہ ہے یہ سب مت کیجئے گا میرے ساتھ,audio/4_0_2_35.wav
8_1_4_07,train,Disgust,اور تمہاری یہ موم کہاں جا رہی ہیں وہ گھر پہ ہی ہیں نہ,تم اس قابل نہیں ہو کہ تمہیں گھر کی کوئی بات بتائی جائے,audio/8_1_4_07.wav
2_0_7_32,train,Sad,ایسے حساب رکھوں گا میں ان گزرتے لمحوں کا,سوچا نہیں کہ مجھ پر کیا گزرے گی,audio/2_0_7_32.wav
9_1_2_43,train,Fear,ہمیں بیٹا چاہیے اس خاندان کا وارث,یہ لڑکی انتہائی منہ پھٹ اور بدتمیز ہے,audio/9_1_2_43.wav
10_1_5_02,train,Happy,اللّٰہ کرے,اور اقصیٰ تو کہہ رہی تھی داؤد سے کہہ کے مجھے پروموٹ بھی کروائے گی,audio/10_1_5_02.wav
10_1_3_18,train,Boredom,پتہ نہیں ابا کو ہر بات پر حسن جہان ج کیوں یاد آ جاتی ہے,اب گھنٹوں اس کی مثالیں دیتے رہیں گے,audio/10_1_3_18.wav
9_1_5_42,train,Happy,نہیں ہم تو انتظار کر رہے تھے کہ ساتھ کھائیں گے,اگئی بسم اللہ,audio/9_1_5_42.wav
3_0_1_50,train,Angry,نوکروں کی فوج کی خدمت,اس شہزادہ کو گھر سے باہر کی سختیوں کا کیا پتا,audio/3_0_1_50.wav
4_0_1_34,train,Angry,اور گرا بھی ایسے ہے کہ ساری کی ساری مٹی ہلک میں پھنس گئی ہے سانس لینا مشکل ہو گیا ہے اسکا,اتنی اسانی سے نہیں اگر اسے مارنا ہی ہوتا تو کیا یہ مشکل تھا میرے لیے ایک سیکنڈ میں اس کو,audio/4_0_1_34.wav
3_0_2_17,train,Fear,پیچھا چھوڑ دوں کیسے چھوڑ دوں تمہارا پیچھا,زندگی تو تم نے میری تباہ کر دی اب اب عمر کا بقیہ حصہ تمہیں میں پا کر کھو دینے کی اذیت میں گزار دوں یہی چاہتی ہو تم,audio/3_0_2_17.wav
6_1_3_36,train,Boredom,میں کیا کہ سکتی ہوں,مجھے کیا پتا کیا کہنا ہے,audio/6_1_3_36.wav
2_0_3_21,train,Boredom,ہاں لڑکیاں اگر جا کر دیکھنا چاہتے ہیں تو چلی جائیں,میرا مطلب ہے کہ مرد ان حالات میں جلدی لپیٹ میں ا جاتے ہیں,audio/2_0_3_21.wav
7_1_2_43,train,Fear,ہم نے ساتھ میں بیٹھ کر بات تک نہیں کی ہے,ان کی بات مانوں یا نہ مانوں تمہیں کیا,audio/7_1_2_43.wav
9_1_4_19,train,Disgust,ہاں ہاں پہلے تو تم لوگوں کو مارتا رہا ہے نا بیچاریوں کے سر پھاڑے ہیں کئی دفعہ,ارے پرا ہٹا,audio/9_1_4_19.wav
5_0_7_20,train,Sad,تمہاری ماں بھی مر گئی اور پھر یاسمین کی پریشانیاں بھی تمہارے سامنے ہیں,کلثوم لوگوں کو خدا کا خوف ہی نہیں رہا,audio/5_0_7_20.wav
7_1_7_45,train,Sad,تم چلے جاؤ گے,تو میرے پاس کیا رہ جائے گا,audio/7_1_7_45.wav
3_0_6_04,train,Neutral,ا جاتا ہے تو پھر ہم اسے یہاں ہم مینج کر لیتے ہیں,اس طرح سے بچے سیکھ جاتے ہیں,audio/3_0_6_04.wav
4_0_3_22,train,Boredom,شاید اسی کو تقدیر کہتے ہیں,جذبوں میں سوداگری کہاں چلتی ہے زُہرہ,audio/4_0_3_22.wav
10_1_2_38,train,Fear,ہم اللہ تعالی سے معافی مانگ لیں,عمران بھائی یہ زبردستی میرے کمرے میں گھس ایا ہے,audio/10_1_2_38.wav
3_0_5_35,train,Happy,صرف خدا کو مانتے ہیں اپنے اپ کو نہیں مانتے,میں تو بکرا عید والا جوڑا پہنوں گا,audio/3_0_5_35.wav
8_1_4_49,train,Disgust,انسلٹ کی ہے اس نے میری وہ بھی سب کے سامنے,تمہارا یہ جو ایٹیٹیوڈ ہے نا میرے ساتھ نہیں چلے گا,audio/8_1_4_49.wav
7_1_4_45,train,Disgust,اور وہ بھی جھوٹ بول کر نہیں سچ بول کر,اُسے اپنی پابندیوں میں نا سر سے لیکر پیر تک باندھ دیا ہے,audio/7_1_4_45.wav
6_1_7_14,train,Sad,ابو کے بعد میرے پاس آپ کے علاوہ اور کوئی نہیں ہے,امی اللّٰہ سے دعا کریں سب ٹھیک ہو جائے گا,audio/6_1_7_14.wav
3_0_5_29,train,Happy,ہاں ہاں جیتی رہو,ہا ہا اچھا اس کو کسی نے انگریزی کا طنہ دے دیا ہونا,audio/3_0_5_29.wav
9_1_4_35,train,Disgust,کیوں پیچھے پڑ گئے ہیں اس کے,یہی سکھایا ہے تمہارے ماں باپ نے,audio/9_1_4_35.wav
8_1_4_41,train,Disgust,میں کہیں نہیں جاؤں گی ڈیڈ,جب تک وہ نہیں ائے گا میں کہیں نہیں جاؤں گی,audio/8_1_4_41.wav
1_0_3_11,train,Boredom,نیلم کو رخصت کرتے وقت دل بہت اداس تھا,گیتی کیوں بہت یاد ارہی ہے,audio/1_0_3_11.wav
8_1_1_14,train,Angry,تمہارے باہر نکلو,طلاق دی ہے اپ کے بیٹے نے مجھے طلاق دی ہے,audio/8_1_1_14.wav
8_1_3_09,train,Boredom,سو گئی وہ کیا سمجھے گا وہ میرے متعلق,ہاں نہیں اب یو ہی بس اپ سے ملنے ایا ہوگا,audio/8_1_3_09.wav
9_1_7_24,train,Sad,بتا دیتی سب سیدھی بات,گھر میں اس وقت مہمان جمع ہیں اور میں اوپر جاکے آرام کروں,audio/9_1_7_24.wav
6_1_7_04,train,Sad,کیا یہاں خوش نہیں تھی,تو غلط سوچ رہی ہے ایسا کچھ نہیں ہوگا تو چپ کر نا,audio/6_1_7_04.wav
10_1_6_24,train,Neutral,دُعا کیجئے گا,تمہارا علاج بھی ہو جائے گا,audio/10_1_6_24.wav
1_0_7_33,train,Sad,میں ساری زندگی تمہارا شکر گزار رہوں گا,سمجھ جائے گی جو اس کا ہے ہی نہیں اسے کھو دینا بہتر ہے,audio/1_0_7_33.wav
10_1_2_22,train,Fear,اس نے تو خود کشی کر لی تھی,میرا باپ کیسے قاتل ہو سکتا ہے,audio/10_1_2_22.wav
8_1_2_04,train,Fear,نہیں ہے مجھے ضرورت تمہاری ہمدردی کی,اب جاؤ اور جا کر اپنی خوشیوں کے شادیانے بجاؤ,audio/8_1_2_04.wav
9_1_4_06,train,Disgust,یہ بات یاد رکھنا,تم کیا کر رہی ہو,audio/9_1_4_06.wav
2_0_3_45,train,Boredom,تو میں تو میری بھی کوئی فکر نہیں ہے,میں نے غلط نہیں کیا خالہ,audio/2_0_3_45.wav
4_0_2_27,train,Fear,پتہ ہی نہیں تمہارا دیا ہوا تانہ کل رات سے مجھے کاٹ رہا تھا,صرف میرے نام کو کیسے داغدار کر سکتی ہے زوہرا بتاؤ,audio/4_0_2_27.wav
9_1_1_34,train,Angry,اج کیا مطلب میں جھوٹ بول رہی ہوں,میرے منہ پہ پٹاخ سے جواب دے دیا تو نے,audio/9_1_1_34.wav
3_0_5_01,train,Happy,نہ بھیا ایسی غیر نصابی سرگرمیوں کے بارے میں اپنی ماں سے پوچھو,بندہ بننا تو بہت کچھ چاہتا ہے بنتا وہی ہے جو خدا چاہتا ہے,audio/3_0_5_01.wav
7_1_7_25,train,Sad,لیکن میں یہی تو نہیں چاہتی نا,کہ تم جھوٹ بولو نہ مجھ سے نہ فیملی سے اور کسی سے بھی نہیں,audio/7_1_7_25.wav
9_1_1_45,train,Angry,ارے تو یہاں سے بات نہ کر مجھ سے,سب تو نے کیا ہے میں جانتی ہوں اچھے طریقے سے,audio/9_1_1_45.wav
4_0_7_27,train,Sad,بہت سستا سودا کیا ہے تم نے میرے بدلے,اج میں اتنا ہی بدنام ہوں جتنا تم چاہتی تھی,audio/4_0_7_27.wav
4_0_2_19,train,Fear,لڑکی باغی ہو گئی ہے اور عورت سے بہتر بغاوت کوئی نہیں کر سکتا سمجھے عیسی,ایک الجھن ہے اسے دور کرنے کے لیے جا رہا ہوں,audio/4_0_2_19.wav
3_0_6_21,train,Neutral,ہاں ہاں کل ویسے بھی چھٹی کا دن ہے میں یہ گھنٹی والا کام بھی کر جاؤں گا اور اگر کوئی اور بھی چھوٹا موٹا کام ہو تو بندہ حاضر ہے,دل کا ہی تو سارا مسئلہ ہے ڈاکٹر صاحب اور اپ پتہ نہیں کیا چیک کر رہے ہیں,audio/3_0_6_21.wav
9_1_2_44,train,Fear,یہ لڑکی انتہائی منہ پھٹ اور بدتمیز ہے,مجھے یہ امید تھی تم سے,audio/9_1_2_44.wav
1_0_7_42,train,Sad,ٹھیک کہہ رہے ہو تم بدر بیٹا ہے میرا,میرے گھر کی دیواریں ہلا دی تھی,audio/1_0_7_42.wav
8_1_7_41,train,Sad,کہ میں اس آزمائش سے پوری اُتر سکوں,ماموں مجھے معاف کر دیں,audio/8_1_7_41.wav
6_1_6_45,train,Neutral,یہ چھوٹا ہے تو پھر بڑا گھر کیسا ہوگا,کسی نے میرا اتنا خیال نہیں رکھا,audio/6_1_6_45.wav
3_0_7_14,train,Sad,چیک کر لیجیے ضرور کوئی نہ کوئی گڑبڑ ہوگی,سامان باندھ لو کوچ کا وقت اگیا ہے,audio/3_0_7_14.wav
10_1_7_08,train,Sad,لیکن آزمائش ختم نہیں ہورہی,بال بال قرضے میں ہے,audio/10_1_7_08.wav
7_1_3_34,train,Boredom,سانس الٹنے لگتا ہے جی رکنے لگتا ہے,اماں کو تو ہار چڑھتی ہے اپ سے,audio/7_1_3_34.wav
10_1_7_04,train,Sad,اللّٰہ سے مایوس نہیں ہوں دنیا سے ہوں,لوگوں سے ہوں,audio/10_1_7_04.wav
3_0_1_22,train,Angry,ڈٹی رہو اپنے ارادہ پر,کمینے پکڑے گئے تم دیکھو میں اگیا ہوں,audio/3_0_1_22.wav
2_0_7_40,train,Sad,میں نے نہ کبھی ایسا سوچا ہے نہ مجھے کوئی ملا ہے,منت کی امی کی ڈیتھ ہو گئی ہے,audio/2_0_7_40.wav
7_1_2_44,train,Fear,ان کی بات مانوں یا نہ مانوں تمہیں کیا,اٹھو کہیں لگی کیا کر رہے ہیں اپ,audio/7_1_2_44.wav
7_1_4_01,train,Disgust,ناشتہ ہی تو تھا اپ بنا دیتی,یا تو پڑھ پڑھ کے سڑ گیا ہوتا ہے,audio/7_1_4_01.wav
5_0_2_20,train,Fear,یہاں کس کس کے کمرے ہیں,یارا جی دعا کریں کہ وہ لڑکی بچ جائے,audio/5_0_2_20.wav
2_0_4_42,train,Disgust,اور افسوس مجھے اس بات کا ہے کہ تم اپنے گھر کے بچے کو مجرم سمجھ رہی ہو,میں ایسی عورت کو گھر میں برداشت نہیں کر سکتا جو گھر کی بنیادیں ہلا دے,audio/2_0_4_42.wav
10_1_7_30,train,Sad,کسی نے نہیں بچایا,میرا باپ میری ماں کا قاتل ہے,audio/10_1_7_30.wav
6_1_7_28,train,Sad,اِتنے دنوں سے میں اپنے آپ سے ایک جنگ کر رہی ہوں مسلسل ہارے جا رہی ہوں اُس میں,فالج ہوا ہے نا اُنہیں,audio/6_1_7_28.wav
2_0_4_16,train,Disgust,بڑی ہمدردیاں ہو رہی تھی اس کے ساتھ گھر کی بہو بنانے کے خواب دیکھے جا رہے تھے,کہتے ہوئے اچھا تو نہیں لگتا لیکن قیمتی تحفے تحائف دیے جا رہے تھے اسے,audio/2_0_4_16.wav
4_0_4_06,train,Disgust,یہ تو خدا کا شکر ادا کرو کہ وہ لوگ کل میرے ہاتھوں سے بچ گئے,چھوڑوں گا نہیں انہیں چن چن کے ماروں گا بتا رہا ہوں میں,audio/4_0_4_06.wav
6_1_3_42,train,Boredom,کچھ نہیں امی بس ایک خاموشی سی ہے اندر,نہیں نا امی,audio/6_1_3_42.wav
6_1_3_43,train,Boredom,نہیں نا امی,نہیں شام ہو جائے گی واپس کون لے کر آئے گا,audio/6_1_3_43.wav
3_0_1_30,train,Angry,کہ کیا ہنگامہ کھڑا کر رکھا ہے تم نے گھر میں,کتنی بار تم سے پوچھا,audio/3_0_1_30.wav
6_1_4_02,train,Disgust,میرا خیال ہے ٹھیک ہے میں طبیعت بھی ا جاتی ہے,امی گھر پہ نہیں ائیں گے تو بتا دوں گی کہ اپ کا فون ایا تھا,audio/6_1_4_02.wav
8_1_5_29,train,Happy,تو شام سحری گھبرا کر اپنے گھر جانے کو بھاگی,پھر انے کا وعدہ کیا تو میں بھی تب ہی مانی,audio/8_1_5_29.wav
5_0_5_23,train,Happy,دراصل وہ بڑے مزے کا لگ رہا ہے,بڑا مزے کا ہے کہاں سے لیتے ہیں اپ,audio/5_0_5_23.wav
8_1_4_50,train,Disgust,تمہارا یہ جو ایٹیٹیوڈ ہے نا میرے ساتھ نہیں چلے گا,بیوی ہی ہوں,audio/8_1_4_50.wav
10_1_6_19,train,Neutral,میرا اور تمہارا تو کوئی مقابلہ ہے ہی نہیں,دیکھو یہاں پہ تو میرا ایک بھی ایوارڈ نہیں ہے,audio/10_1_6_19.wav
7_1_6_20,train,Neutral,دروازہ بند ہو گیا ہے,تمہاری بہن پولیس بلانے کے بعد کر رہی ہے میری,audio/7_1_6_20.wav
3_0_1_08,train,Angry,اپنا فرض پورا کیا ہے اس نے,گورے کہہ جو دیا ہے تم سے,audio/3_0_1_08.wav
6_1_4_21,train,Disgust,تمیز ہوتی تو برداشت کر رہی ہوں ورنہ کب کا میں اس کو,تو امی وہ روز ار ٹپکتا ہے اب اس کی وجہ سے گھر سے نکلنا چھوڑ دوں,audio/6_1_4_21.wav
6_1_5_08,train,Happy,چائے پی لی اپ نے,یہ ہوئی نا بات,audio/6_1_5_08.wav
3_0_2_34,train,Fear,مسجد اور نماز سے چمڑا رہا داڑھی منڈوا کر تو تمہارے ساتھ نہیں گیا,بس بہت ہو گئی بہت ہو گئی خدا کی نوکری,audio/3_0_2_34.wav
10_1_6_08,train,Neutral,بس سلیم بھائی میں پہنچتی ہوں,بھئی بس ایک ضروری کال کرنے باہر چلی آئی تھی,audio/10_1_6_08.wav
3_0_3_36,train,Boredom,دفتر میں تو سب ٹھیک ہے نا,شیخ صاحب دو دن سے فجر پڑھنے نہیں ائے,audio/3_0_3_36.wav
2_0_3_22,train,Boredom,میرا مطلب ہے کہ مرد ان حالات میں جلدی لپیٹ میں ا جاتے ہیں,اب بھابھی اصل میں ہوا یہ کہ,audio/2_0_3_22.wav
6_1_7_40,train,Sad,روز رات کو یہاں آجاتی ہوں گھنٹوں یہاں بیٹھی رہتی ہوں یہاں سے وہاں جانے کی ہمت نہیں ہوتی,روتی رہتی ہوں کہ شاید وہ کبھی میری سسکی کوئی آہ سن لے مگر,audio/6_1_7_40.wav
10_1_4_35,train,Disgust,کہ اپ کو اچھے بھلے کا مطلب پتہ بھی ہے,کتنا کھٹا رنگ پہنا ہوا ہے میں نے,audio/10_1_4_35.wav
1_0_4_18,train,Disgust,تمہیں کیا لگتا ہے کہ میں غصے میں ہوں,رکھ دو نا نہیں پینا مجھے,audio/1_0_4_18.wav
10_1_5_14,train,Happy,مجھے تو لگ رہا ہے ہم دونوں کی شادی ساتھ ساتھ ہوگی,بس پھر ایک بار تم مجھے ہیروئن بن جانے دو,audio/10_1_5_14.wav
6_1_3_30,train,Boredom,مجھے کیا ٹھیک لگ رہا ہے,میں نے کیا کِیا ہے امی,audio/6_1_3_30.wav
5_0_5_33,train,Happy,چل اپ ا رہے ہیں نا اس دن,میں بہت خبیس ادمی ہوں,audio/5_0_5_33.wav
